Residual 	 Iterations
1.0512711319775759e-07 	 233
8.841587697688037e-08 	 471
1.258172455295146e-07 	 340
1.0414770420318455e-07 	 335
1.0326542113473937e-07 	 127
1.0008451974900871e-07 	 375
1.0180089826771613e-07 	 449
8.963402508071896e-08 	 420
1.1275859886257434e-07 	 446
1.2675224328236519e-07 	 407
1.2435080932518103e-07 	 300
1.5852095614757584e-07 	 337
8.337840615319383e-08 	 302
1.0239015802951154e-07 	 464
1.0146563474872802e-07 	 459
9.372639368333217e-08 	 434
1.2792855717576597e-07 	 485
1.1591248375819894e-07 	 162
1.2503208147665192e-07 	 398
1.0458123074258189e-07 	 324
9.695983260166385e-08 	 480
1.0445851894715854e-07 	 390
8.495691021943414e-08 	 442
8.907999393341337e-08 	 415
1.1611952824100752e-07 	 419
1.2825339094504762e-07 	 319
1.142362906124117e-07 	 489
1.2327183461615202e-07 	 338
9.971125507361927e-08 	 474
1.1343619377187751e-07 	 409
1.0439967512389249e-07 	 457
1.0781178294866463e-07 	 307
9.603566909862837e-08 	 375
1.2534301372232652e-07 	 353
1.059248620615424e-07 	 356
1.039595577732344e-07 	 405
8.941109511395077e-08 	 412
1.0887368816539886e-07 	 434
1.3328687595865738e-07 	 431
1.0040742325883665e-07 	 474
1.3398187282030871e-07 	 258
2.6362608996302075e-07 	 496
1.272557150759278e-07 	 289
1.1303632300186198e-07 	 405
8.989779481783044e-08 	 498
9.502630441828689e-08 	 337
8.476376002284431e-08 	 408
8.774743671291327e-08 	 475
8.650445999952996e-08 	 141
8.517960686849488e-08 	 106
8.889653318114451e-08 	 458
9.070084162612726e-08 	 402
7.945962385844365e-08 	 310
7.957139047959515e-08 	 388
7.957817057220003e-08 	 148
7.596819839386378e-08 	 82
8.198136398902151e-08 	 392
9.032652751139294e-08 	 206
1.2927889852830337e-07 	 208
1.0106834995611792e-07 	 460
8.843180274631386e-08 	 432
8.553909419493097e-08 	 333
8.508238144290762e-08 	 348
8.386766657584863e-08 	 117
1.20798177024907e-07 	 372
1.050967527337186e-07 	 294
1.8645500536137803e-07 	 374
1.2279922246990558e-07 	 453
1.3967023742054889e-07 	 433
1.3456758084703806e-07 	 250
1.2289101485628822e-07 	 455
1.0169780150240037e-07 	 359
1.2124861714022984e-07 	 492
1.310306166266472e-07 	 446
8.880365621215535e-08 	 328
1.0200541454464506e-07 	 433
8.895677070408145e-08 	 470
8.231444012283872e-08 	 405
8.480822551623516e-08 	 445
7.815338347347728e-08 	 307
8.30564358944953e-08 	 387
8.84956396608483e-08 	 368
8.136599918693216e-08 	 124
8.537486255086511e-08 	 328
9.545625855189127e-08 	 473
1.0137610365513512e-07 	 445
8.740947169810735e-08 	 471
8.836396276700353e-08 	 407
1.1415773473562162e-07 	 434
1.1307519390043803e-07 	 134
1.1429236965843037e-07 	 401
9.564053109705782e-08 	 443
8.514908116688945e-08 	 234
9.015240031183767e-08 	 256
1.0105607021276894e-07 	 487
9.923739745265049e-08 	 406
8.245357095951818e-08 	 376
8.043296469709135e-08 	 210
8.287153399796437e-08 	 469
7.76126910558132e-08 	 458
1.0317338562176295e-07 	 393
8.630840602586411e-08 	 328
1.0377660397143458e-07 	 487
1.0023863932239365e-07 	 492
1.0196178073596798e-07 	 475
8.67119500187025e-08 	 369
7.909751825461885e-08 	 193
8.178053414331715e-08 	 88
8.429350043366942e-08 	 460
8.522685958749091e-08 	 434
8.186498616706938e-08 	 402
9.543867348389881e-08 	 448
9.012143246836412e-08 	 475
7.924967229926747e-08 	 473
8.147197688531776e-08 	 77
7.946575592418054e-08 	 400
8.002753062782459e-08 	 447
8.16523164690637e-08 	 281
1.0489018489493172e-07 	 319
9.565151848826715e-08 	 327
9.114428294696509e-08 	 414
1.0482955716640144e-07 	 497
9.482214001693962e-08 	 322
9.285621033928387e-08 	 58
1.366105640568649e-07 	 102
1.028230786425536e-07 	 485
9.812683171490605e-08 	 327
1.259126034701193e-07 	 467
1.3259634858745983e-07 	 373
1.2743978593184945e-07 	 373
1.5830569987089485e-07 	 470
1.528458044607858e-07 	 371
9.375558415120332e-08 	 499
9.999054039942781e-08 	 427
1.6772912017299342e-07 	 437
1.8900617797104892e-07 	 474
1.3543951333407867e-07 	 500
1.2323661163085328e-07 	 382
9.975398689167112e-08 	 474
9.712694600181543e-08 	 426
1.07867322746154e-07 	 421
1.066904239026245e-07 	 238
1.2004362390170116e-07 	 468
1.051458627923226e-07 	 316
1.2668633778581272e-07 	 457
1.0220197116400642e-07 	 496
1.1172795383774945e-07 	 331
1.1886879552945876e-07 	 293
1.2734231357667657e-07 	 452
1.3997255100983463e-07 	 476
1.9194573579861335e-07 	 450
1.910950692699024e-07 	 307
1.335435788614671e-07 	 289
1.1887905127320542e-07 	 240
8.441763665911904e-08 	 326
9.425650483106866e-08 	 376
1.0358632439385809e-07 	 425
1.174993533278177e-07 	 493
8.69615314585481e-08 	 471
1.0100042875257016e-07 	 498
1.0822360251969394e-07 	 478
9.911867094604252e-08 	 259
8.762747383196723e-08 	 462
8.995803935905631e-08 	 368
9.71014811044262e-08 	 437
9.85996508403311e-08 	 189
1.1007220624399835e-07 	 456
1.1144651851676709e-07 	 479
1.1725093904775586e-07 	 497
1.0796932579818459e-07 	 438
1.095344995527933e-07 	 356
1.453172900549276e-07 	 345
1.235976166988859e-07 	 461
1.1437607234503456e-07 	 491
1.7136185051077236e-07 	 421
1.5259241089565944e-07 	 326
1.1538495390048941e-07 	 357
1.0916703151031957e-07 	 326
1.0011382581186191e-07 	 368
1.0033676427452127e-07 	 483
9.055241867704583e-08 	 444
1.1556837400895238e-07 	 483
8.44322228813739e-08 	 188
9.352276364374464e-08 	 326
8.996716256247885e-08 	 422
9.291288068699072e-08 	 472
1.156412277574641e-07 	 413
1.3696498372272287e-07 	 404
1.0164384241544094e-07 	 424
1.1832446543082115e-07 	 448
1.0922314666546707e-07 	 372
1.298925537234824e-07 	 444
1.1367136368724377e-07 	 488
1.3759951356315326e-07 	 385
1.4647448434010303e-07 	 303
1.0439281127167584e-07 	 384
1.055532638903308e-07 	 367
8.903859104929494e-08 	 335
9.297798363327012e-08 	 396
1.0080823433007049e-07 	 474
1.0374391541819905e-07 	 301
1.0945757414441952e-07 	 430
1.290177709810377e-07 	 408
1.3344010383465296e-07 	 410
1.5275200971298172e-07 	 483
1.277301552957289e-07 	 357
1.3124026616099567e-07 	 478
1.2910698371401236e-07 	 170
1.4709934340596657e-07 	 500
1.17288805454772e-07 	 326
9.195043224045953e-08 	 357
1.2202528573208993e-07 	 370
8.75125503243362e-08 	 461
1.1218588754820284e-07 	 450
1.1724639316242303e-07 	 400
1.1352478572886491e-07 	 489
8.07866198890603e-08 	 139
8.104625313316024e-08 	 95
8.01904100844234e-08 	 75
8.313951375878078e-08 	 77
9.662631426561563e-08 	 473
8.818728609642779e-08 	 355
1.1307392291813326e-07 	 394
8.7805831087483e-08 	 417
8.560698499486255e-08 	 466
8.285289494052555e-08 	 451
1.2288022215003962e-07 	 262
8.042241835957438e-08 	 162
1.1060054465546273e-07 	 399
1.0317339481976839e-07 	 220
1.0120679181745396e-07 	 469
9.322390644150796e-08 	 242
8.67130741619931e-08 	 493
1.0595009043551085e-07 	 225
8.723381800141199e-08 	 468
9.54513984541261e-08 	 405
9.616285645378086e-08 	 261
8.955302796490227e-08 	 379
1.1265957572597075e-07 	 411
1.1000843230710825e-07 	 458
1.5573400251967067e-07 	 465
1.3792007237239542e-07 	 499
1.483854373968133e-07 	 449
1.4022877476067636e-07 	 471
1.66212685985281e-07 	 429
1.524626918438389e-07 	 384
1.0703858290528192e-07 	 290
9.552433949790594e-08 	 287
8.646503915558982e-08 	 466
8.493060969763679e-08 	 488
8.535386105827871e-08 	 372
9.281872520674974e-08 	 323
9.174336400723509e-08 	 407
1.108220237193882e-07 	 420
1.0650383722354446e-07 	 469
1.0535577190902527e-07 	 359
1.0760600621347496e-07 	 406
1.0822923593084436e-07 	 442
9.712591680915642e-08 	 305
8.834643218109576e-08 	 500
1.2275417906291893e-07 	 491
2.0234497871797718e-07 	 489
1.1026893363317177e-07 	 184
1.1377438238489296e-07 	 286
9.985682706743303e-08 	 467
1.2246718727177647e-07 	 470
1.3511584443575167e-07 	 457
1.1925048787087214e-07 	 334
8.363197358920145e-08 	 119
1.4248910243790042e-07 	 234
1.4534550064556706e-07 	 487
1.3524930083352118e-07 	 393
1.4707387036520714e-07 	 468
1.2451411444408777e-07 	 473
1.0001420895164861e-07 	 329
1.0849694066342592e-07 	 293
1.1408025396728992e-07 	 475
1.0225375223539049e-07 	 478
1.3085301039961296e-07 	 268
1.2492167603080254e-07 	 405
2.442179638649964e-07 	 491
2.9821765727083593e-07 	 362
1.1445303550477042e-07 	 350
1.520125267970048e-07 	 358
1.1102266702267118e-07 	 481
1.0321707041254245e-07 	 458
1.2516442659127593e-07 	 470
1.0852350954851689e-07 	 426
9.999793450798571e-08 	 489
9.666531276010306e-08 	 399
1.2119084023606207e-07 	 489
8.165569019095455e-08 	 88
8.446599844330714e-08 	 293
8.293300640252729e-08 	 382
7.798538904264319e-08 	 363
7.179403308557713e-08 	 91
8.175242450438471e-08 	 435
8.853051407892462e-08 	 200
1.0834621279766908e-07 	 366
8.279173936478019e-08 	 156
8.649345289928763e-08 	 260
8.150462357553117e-08 	 420
8.136162442137297e-08 	 483
7.829656192161749e-08 	 463
8.385214114312715e-08 	 270
8.449143589531454e-08 	 318
9.415681496596743e-08 	 439
8.3464562445388e-08 	 420
8.303197698871018e-08 	 121
8.003806884479923e-08 	 281
8.079687050003687e-08 	 412
7.740831768591594e-08 	 393
7.325530229509292e-08 	 232
7.919653316076748e-08 	 476
7.799361316639452e-08 	 409
9.441120550234397e-08 	 338
8.062139708147576e-08 	 357
8.44415215548268e-08 	 486
8.228600699221987e-08 	 390
8.842999129512625e-08 	 455
8.212341027413716e-08 	 229
8.770218649093819e-08 	 213
9.968803857401691e-08 	 219
7.64090207423124e-08 	 489
8.082207947487294e-08 	 380
8.651785681740364e-08 	 468
8.758114453020417e-08 	 300
8.37939820146463e-08 	 378
8.304282066786329e-08 	 230
8.306532191293323e-08 	 406
7.669177073590577e-08 	 448
8.684017592700294e-08 	 358
8.36619245245389e-08 	 332
7.569066130315424e-08 	 282
8.323597897214786e-08 	 460
7.99614422260126e-08 	 483
9.83876754933792e-08 	 344
8.177393511735517e-08 	 130
8.967186123365582e-08 	 397
8.34315558370642e-08 	 399
7.998283761076831e-08 	 158
8.258819186978395e-08 	 429
8.335275389401549e-08 	 221
9.38920976295866e-08 	 344
9.557030819312272e-08 	 481
8.274125108979913e-08 	 443
9.211420043205619e-08 	 490
8.35248284707354e-08 	 450
7.960268695876067e-08 	 242
8.351033134822924e-08 	 233
1.0655630500388707e-07 	 482
9.552142210928305e-08 	 452
9.042795852351906e-08 	 343
8.891429907245078e-08 	 292
9.800829116363382e-08 	 413
1.1155934816230907e-07 	 384
9.756565594182464e-08 	 373
1.077789489477315e-07 	 491
1.0812191092926236e-07 	 327
1.0912606095494771e-07 	 361
1.2508102017403544e-07 	 357
1.1002896192677156e-07 	 330
9.151616883603633e-08 	 336
1.1112692135275327e-07 	 449
9.282478695536935e-08 	 95
8.967239790683586e-08 	 416
8.99175882878296e-08 	 481
1.3566642103854499e-07 	 488
9.034719472886944e-08 	 242
9.169102680110968e-08 	 431
9.423633123001015e-08 	 336
8.552631898884002e-08 	 172
9.856954061883194e-08 	 244
1.0633436040195371e-07 	 430
1.0034646671837799e-07 	 130
1.0013999307725316e-07 	 461
9.159633448258003e-08 	 303
9.412227167533356e-08 	 391
8.736327237426137e-08 	 474
8.393078605139812e-08 	 360
1.0584852559107469e-07 	 492
1.3375277120484897e-07 	 321
1.368197610751921e-07 	 481
1.3407507034005054e-07 	 468
1.3923844792114145e-07 	 337
1.556719258264422e-07 	 379
1.1562120820707655e-07 	 476
1.2048602293287324e-07 	 331
9.526197047918268e-08 	 477
1.0561179398370994e-07 	 439
9.544794588735421e-08 	 436
1.0588116607670851e-07 	 468
9.918257147133359e-08 	 279
1.0826224412993429e-07 	 353
1.1050211400297403e-07 	 427
9.046227364358222e-08 	 357
1.1084642102182042e-07 	 415
9.781257774872659e-08 	 371
1.517642254297111e-07 	 467
1.2875145118738445e-07 	 246
9.089256655580746e-08 	 262
9.499723798799216e-08 	 221
8.836809855573943e-08 	 358
9.551051724566241e-08 	 226
0.0011784465307705639 	 103
8.773482351506373e-08 	 260
8.351737736520069e-08 	 136
8.280314974201832e-08 	 309
9.121704577495042e-08 	 377
9.817772719544717e-08 	 439
1.3393611236281484e-07 	 423
1.0784672354838135e-07 	 470
1.3451182318987562e-07 	 341
1.4156667332463792e-07 	 431
9.176928085180234e-08 	 448
9.037947395488912e-08 	 461
9.77023656823165e-08 	 492
1.0598513942516526e-07 	 411
1.1251429897385585e-07 	 407
1.1153951510656788e-07 	 352
8.138690626261435e-08 	 435
9.068144217269177e-08 	 130
9.332782195648751e-08 	 399
8.854571698635522e-08 	 136
9.438790764663511e-08 	 318
9.082400838085973e-08 	 347
9.643452000594265e-08 	 454
1.0664540665679569e-07 	 402
8.629680163065789e-08 	 445
9.6209148609911e-08 	 333
1.2040080602286526e-07 	 391
1.4193123975484744e-07 	 500
1.0864445440520663e-07 	 296
1.1776452588521355e-07 	 430
1.4534142243474125e-07 	 428
1.0545978553074746e-07 	 463
8.004495124918205e-08 	 172
1.0045966833498564e-07 	 177
1.0516480318010737e-07 	 461
9.038025618581572e-08 	 465
1.1550404938062441e-07 	 475
1.3616575066745484e-07 	 457
1.1277320200329773e-07 	 257
1.1072998188843201e-07 	 483
1.116763540196695e-07 	 448
1.3487284262984785e-07 	 382
1.223405231689112e-07 	 411
1.35958977372032e-07 	 290
9.883071434825193e-08 	 120
9.044042592487235e-08 	 439
7.850798774832335e-08 	 498
9.110734192702671e-08 	 373
9.660754150433456e-08 	 404
8.908505817910451e-08 	 478
1.0768581829383737e-07 	 251
8.265524362722292e-08 	 456
8.20229564417745e-08 	 467
1.0742146761263526e-07 	 429
1.1341573517002058e-07 	 449
8.961868891172021e-08 	 470
9.64600222787161e-08 	 483
9.760402856857421e-08 	 317
1.0933889725353088e-07 	 494
9.46915184994891e-08 	 485
8.676374650167011e-08 	 188
8.469406504058711e-08 	 180
8.903285856568804e-08 	 317
8.862385778085914e-08 	 270
9.165382780326558e-08 	 361
9.02019815327785e-08 	 278
8.521398179962681e-08 	 468
8.510220655636299e-08 	 484
8.735499424124987e-08 	 395
8.168751837076453e-08 	 127
1.0137675637271092e-07 	 266
8.999102233307226e-08 	 366
9.52100257820251e-08 	 126
9.753251603225441e-08 	 327
1.0309380583841477e-07 	 445
9.46871344556967e-08 	 258
1.1772170121048519e-07 	 291
1.0558198050179863e-07 	 258
1.1720983511141281e-07 	 404
8.956680282489059e-08 	 433
9.290370874593836e-08 	 140
1.1111377191773834e-07 	 462
1.2906497024632922e-07 	 496
1.237424366181752e-07 	 436
9.990593540164417e-08 	 497
9.602603609003329e-08 	 166
9.149664855472436e-08 	 435
1.0085543863937146e-07 	 440
8.584217958107583e-08 	 300
8.662936243611634e-08 	 242
8.488773592799538e-08 	 495
7.965553232359065e-08 	 105
9.193685957504853e-08 	 433
8.263829829264255e-08 	 417
9.485435055386969e-08 	 69
9.364336874669254e-08 	 375
9.31755325808521e-08 	 448
1.0422375078493998e-07 	 390
1.0310238358624064e-07 	 324
9.85789027726869e-08 	 445
9.030306147565513e-08 	 444
8.569831441914321e-08 	 345
1.3185066782715937e-07 	 422
8.974783996130824e-08 	 375
1.3269333682888025e-07 	 308
1.2759383742852272e-07 	 462
2.182874598255535e-07 	 354
2.5655659733263424e-07 	 262
1.242982652010418e-07 	 204
1.2899786225341416e-07 	 322
1.0584337657552743e-07 	 482
1.1438559782643386e-07 	 177
1.095154334040872e-07 	 259
1.0019468657007087e-07 	 355
7.855945317225708e-08 	 443
9.173740815544164e-08 	 473
8.899341121545774e-08 	 441
1.1617374053367502e-07 	 352
7.664531858683803e-08 	 486
9.960387558610366e-08 	 333
9.218082922783443e-08 	 490
8.383521088312787e-08 	 182
9.561053458256542e-08 	 295
7.852350025685262e-08 	 242
1.0527135108962878e-07 	 208
1.0315335586404697e-07 	 387
8.591711528363332e-08 	 287
9.203642480076402e-08 	 430
8.221413030330948e-08 	 226
9.092839852035983e-08 	 473
1.0955101596728003e-07 	 498
9.518820418929196e-08 	 419
9.542500228612285e-08 	 368
9.703173924126238e-08 	 432
8.845761841983849e-08 	 464
9.400355791431133e-08 	 500
8.02412099718622e-08 	 343
9.260644311991066e-08 	 183
1.1371721091781993e-07 	 401
1.1040349476886606e-07 	 139
1.1717871781030213e-07 	 362
1.023960563181309e-07 	 325
1.0849892591967766e-07 	 471
9.654046077780038e-08 	 284
9.060379871264694e-08 	 461
1.0020971517929737e-07 	 409
9.479422476837593e-08 	 264
1.0105455030812999e-07 	 169
9.470932809706828e-08 	 498
1.1203026661068044e-07 	 487
9.435334355374542e-08 	 490
8.874822635403443e-08 	 400
8.799191036693522e-08 	 382
1.0159807943219715e-07 	 228
8.676159661149615e-08 	 127
8.780687963850738e-08 	 474
8.388384317982524e-08 	 205
8.888994128641675e-08 	 328
1.0088821890926874e-07 	 492
9.720311130488883e-08 	 326
9.634511288561997e-08 	 496
8.936542309682676e-08 	 113
9.680537193233166e-08 	 369
8.786741332486773e-08 	 104
9.527664217326417e-08 	 119
1.0910434457396691e-07 	 465
9.864487571992758e-08 	 455
1.0183431565162099e-07 	 481
8.412748469895026e-08 	 111
1.1098323140084528e-07 	 349
1.204983468975933e-07 	 495
1.0400561353269668e-07 	 245
1.0997386021646591e-07 	 199
1.0468992891789101e-07 	 500
1.0536833429231208e-07 	 489
9.288758973121008e-08 	 397
9.93162687197327e-08 	 485
1.2250437092856745e-07 	 454
1.0968689155909229e-07 	 301
1.113034618058724e-07 	 487
1.0038234048579862e-07 	 448
1.016358568286818e-07 	 369
9.784951172635232e-08 	 176
9.12665470356879e-08 	 469
1.0232969004114177e-07 	 355
9.198028287118941e-08 	 280
8.759298180241229e-08 	 127
8.43080428011584e-08 	 174
1.0227978622851611e-07 	 203
9.018929416569826e-08 	 377
1.1114769633790191e-07 	 150
1.0362674299689855e-07 	 439
9.422871050376739e-08 	 301
1.019054807616874e-07 	 477
9.50721673574003e-08 	 246
9.645088418885638e-08 	 419
8.744024876953501e-08 	 471
9.703031328027365e-08 	 119
9.434037506851413e-08 	 471
9.371473856051834e-08 	 442
1.1076243519012471e-07 	 262
1.2956154847253182e-07 	 456
1.4242303462765583e-07 	 456
1.5195781352604941e-07 	 500
1.5082541079053522e-07 	 361
9.753300689387804e-08 	 438
2.645597992139631e-07 	 455
1.294252236875789e-07 	 237
1.270208065888939e-07 	 487
1.0780633253205347e-07 	 377
8.90332191938171e-08 	 476
1.0158591535931097e-07 	 243
9.130663649863203e-08 	 138
1.0096324150985411e-07 	 415
1.2544982293312222e-07 	 479
1.0425066491928902e-07 	 438
1.1144869428961737e-07 	 200
8.799448607420518e-08 	 88
9.073291709313306e-08 	 405
8.718432807541596e-08 	 291
9.241746243113558e-08 	 372
9.59437965833119e-08 	 458
9.546118330513724e-08 	 323
8.786694039456688e-08 	 224
8.321257376374028e-08 	 356
8.527091306676021e-08 	 299
9.491722266775804e-08 	 358
8.010304189804645e-08 	 465
1.223567411642243e-07 	 354
1.4308700057121275e-07 	 421
1.212598449395793e-07 	 451
1.5291591559263314e-07 	 486
1.0109389941953448e-07 	 453
9.776164791960104e-08 	 470
1.080721028912368e-07 	 450
1.13624714350346e-07 	 267
9.00020900130084e-08 	 378
8.865015002433081e-08 	 87
8.136071594987864e-08 	 76
8.817678655919687e-08 	 142
8.472905242783144e-08 	 269
1.0096058967166445e-07 	 392
8.296679464476354e-08 	 78
9.124340948996444e-08 	 415
8.844479118681905e-08 	 338
8.339130018781964e-08 	 393
9.246199073771825e-08 	 316
9.68938884946783e-08 	 358
1.1901257902875587e-07 	 380
1.338047343014923e-07 	 321
8.50174781801786e-08 	 291
8.685098773814431e-08 	 432
7.890887503146222e-08 	 55
7.940986997904305e-08 	 367
8.422083258895615e-08 	 199
7.702195174874561e-08 	 488
8.121563098174256e-08 	 118
8.035409619311693e-08 	 125
8.481673627245985e-08 	 191
8.509907240290472e-08 	 380
9.510527618294673e-08 	 475
9.301061955034753e-08 	 350
1.3441462863917729e-07 	 429
1.0970102946738942e-07 	 326
8.563889281065142e-08 	 225
8.94875988321656e-08 	 391
9.157761929635765e-08 	 385
1.087528059542834e-07 	 154
8.402112221144877e-08 	 465
9.54920259944061e-08 	 365
8.851051361385238e-08 	 258
8.729555068562973e-08 	 392
1.0204168905358789e-07 	 436
9.299787980932847e-08 	 497
1.0416083877328202e-07 	 481
9.106925170466236e-08 	 349
1.20339276654175e-07 	 443
9.202000828963375e-08 	 86
1.0845657666318496e-07 	 370
